,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
26428,26429,Yale POP_MASTER,FNR-013,District,1,SMG-FNR-013,1488,Uzbek,3,788.7520752,36.5261,67.6834,SMG,FNR,Feroz Nakhcheer,1903,Feroznakhchir,????? ?????,Samangan,??????,19
26451,26452,Yale POP_MASTER,MML-013,District,1,BLK-MML-013,2938,Dari,1,1444.537964,36.5432,67.3211,BLK,MML,Marmol,1808,Marmul,??????,Balkh,???,18
26485,26486,Yale POP_MASTER,KUM-046,District,1,BLK-KUM-046,40800,Dari,1,438.0093079,36.7022,67.7256,BLK,KUM,Khulm,1809,Khulm,???,Balkh,???,18
26713,26714,Yale POP_MASTER,KSI-063,District,1,LGR-KSI-063,5985,Pashto,2,2246.041016,33.9968,69.2162,LGR,KSI,Khoshi,502,Khoshi,????,Logar,????,5
26841,26842,Yale POP_MASTER,BRB-154,District,1,LGR-BRB-154,3900,Dari,1,1940.713989,33.9674,68.9476,LGR,BRB,Baraki Barak,504,Barakibarak,???? ???,Logar,????,5
26959,26960,Yale POP_MASTER,CHH-074,District,1,LGR-CHH-074,6705,Dari,1,2095.3911129999997,33.7959,68.9414,LGR,CHH,Charkh,505,Charkh,???,Logar,????,5
27036,27037,Yale POP_MASTER,KWR-057,District,1,LGR-KWR-057,500,Pashto,2,2511.235107,33.7117,68.8904,LGR,KWR,Kharwar,506,Kharwar,?????,Logar,????,5
27164,27165,Yale POP_MASTER,HEK-124,District,1,NGR-HEK-124,3725,Pashto,2,1537.577026,34.2988,69.8068,NGR,HEK,Hesarak,610,Hesarak,?????,Nangarhar,???????,6
27292,27293,Yale POP_MASTER,SRZ-126,District,1,NGR-SRZ-126,9536,Pashto,2,1517.343018,34.2491,69.9922,NGR,SRZ,Sherzad,611,Sherzad,??????,Nangarhar,???????,6
27411,27412,Yale POP_MASTER,KGI-122,District,1,NGR-KGI-122,3347,Pashto,2,1306.284058,34.2412,70.1591,NGR,KGI,Qelegho,604,Khogyani,???????,Nangarhar,???????,6
27502,27503,Yale POP_MASTER,PAM-062,District,1,NGR-PAM-062,13595,Pashto,2,1208.5720210000002,34.2033,70.2842,NGR,PAM,Pachier Agam,612,Pachieragam,????????,Nangarhar,???????,6
27570,27571,Yale POP_MASTER,CAR-070,District,1,NGR-CAR-070,23094,Pashto,2,944.9052124,34.2779,70.3615,NGR,CAR,Chaparhar,605,Chaparhar,??? ???,Nangarhar,???????,6
27646,27647,Yale POP_MASTER,SRR-117,District,1,NGR-SRR-117,1200,Pashto,2,697.5454712000001,34.4122,70.2952,NGR,SRR,Surkh Rod,603,Surkhrod,??? ???,Nangarhar,???????,6
27753,27754,Yale POP_MASTER,QGI-159,District,1,LGM-QGI-159,9712,Pashto,2,643.2036743,34.534,70.2949,LGM,QGI,Qarghayi,703,Qarghayi,???? ??,Laghman,?????,7
27827,27828,Yale POP_MASTER,BHD-085,District,1,NGR-BHD-085,4619,Pashto,2,544.9857787999999,34.4093,70.5134,NGR,BHD,Behsud (1),602,Behsud,?????,Nangarhar,???????,6
27940,27941,Yale POP_MASTER,KMA-084,District,1,NGR-KMA-084,8123,Pashto,2,510.83609010000004,34.4061,70.6415,NGR,KMA,Kama,607,Kama,????,Nangarhar,???????,6
