OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
29923,Yale POP_MASTER,QEZ-019,NA,0,KDZ-QEZ-019,428,Turkmen,4,344.5669861,36.9435,68.5614,KDZ,QEZ,Chuft Halqa,1703,Qala-e-Zal,???? ???,Kunduz,????,17
32502,Yale POP_MASTER,BMY-085,NA,0,BMY-BMY-085,428,Dari,1,3174.280029,34.9049,67.5057,BMY,BMY,Jowilan Bala,1001,Bamyan,??????,Bamyan,??????,10
32602,Yale POP_MASTER,SHI-106,NA,0,BMY-SHI-106,428,Dari,1,2989.115967,34.8223,68.1338,BMY,SHI,Nawa,1005,Shibar,????,Bamyan,??????,10
32742,Yale POP_MASTER,SHI-063,NA,0,BMY-SHI-063,428,Dari,1,2469.138916,34.9908,67.9377,BMY,SHI,Dahan Shakh Teka,1005,Shibar,????,Bamyan,??????,10
34549,Yale POP_MASTER,CHK-159,NA,0,WDK-CHK-159,428,Pashto,2,2359.559082,34.0495,68.5363,WDK,CHK,Saybak,406,Chak,??,Wardak,????,4
37152,Yale POP_MASTER,RTQ-034,NA,0,TKR-RTQ-034,428,Uzbek,3,1043.234009,36.9968,70.0145,TKR,RTQ,Bagh Shah,1609,Rostaq,??????,Takhar,????,16
40190,Yale POP_MASTER,BIJ-146,NA,0,BGL-BIJ-146,1381,Pashto,2,814.2817993,36.2511,68.5438,BGL,BIJ,Mohammad Zarif,902,Baghlan-e-Jadid,????? ????,Baghlan,?????,9
40767,Yale POP_MASTER,NJB-146,NA,0,KAP-NJB-146,428,Dari,1,1692.100952,34.997,69.5954,KAP,NJB,Qala Ghani,202,Nejrab,?????,Kapisa,??????,2
42372,Yale POP_MASTER,DEG-144,NA,0,BGL-DEG-144,428,Dari,1,1488.142944,35.7087,68.5184,BGL,DEG,Zaymazaid,903,Dahana-e-Ghori,???? ????,Baghlan,?????,9
42829,Yale POP_MASTER,DSH-041,NA,0,BGL-DSH-041,428,Dari,1,2375.506104,35.7899,69.2761,BGL,DSH,Galas Dara,912,Dehsalah,?? ????,Baghlan,?????,9
64,Yale POP_MASTER,KRB-117,NA,0,HRT-KRB-117,427,Pashto,2,756.2255249,35.1174,62.4576,HRT,KRB,Lajaward Majid,3003,Kushk,????,Hirat,????,30
4222,Yale POP_MASTER,PTR-073,NA,0,FAR-PTR-073,609,Hazaragi,8,664.0018921,32.4381,62.074,FAR,PTR,Qala Mullah Aman,3105,Pushtrod,??????,Farah,????,31
4252,Yale POP_MASTER,PTR-080,NA,0,FAR-PTR-080,427,Pashto,2,668.1569824,32.4424,62.1172,FAR,PTR,Shairan,3105,Pushtrod,??????,Farah,????,31
4760,Yale POP_MASTER,KJK-069,NA,0,HLM-KJK-069,427,Pashto,2,964.5421143,32.3357,65.0811,HLM,KJK,Chena,3210,Kajaki,????,Hilmand,?????,32
4833,Yale POP_MASTER,JAG-269,NA,0,GZN-JAG-269,427,Dari,1,2461.271973,33.1641,67.5271,GZN,JAG,Gosha Gardan Bala,1113,Jaghuri,??????,Ghazni,????,11
5194,Yale POP_MASTER,NYB-069,NA,0,HLM-NYB-069,427,Pashto,2,742.3029785,31.3779,64.3206,HLM,NYB,Dawud Shah Khail,3204,Nawa-e-Barakzaiy,???? ????????,Hilmand,?????,32
8531,Yale POP_MASTER,SPB-094,NA,0,KND-SPB-094,427,Pashto,2,1811.26001,31.1307,66.6573,KND,SPB,Jonobi Marsani Sangen,3311,Spinboldak,???? ?????,Kandahar,??????,33
10368,Yale POP_MASTER,CBK-055,NA,0,BLK-CBK-055,427,Pashto,2,320.2298889,36.8151,66.6442,BLK,CBK,Nowarid Afghaniya Shalkhi,1812,Charbulak,??? ????,Balkh,???,18
10927,Yale POP_MASTER,KRN-041,NA,0,DYK-KRN-041,427,Dari,1,1269.223022,33.2335,65.6918,DYK,KRN,Kaftar Abad (qambar Abad),2208,Kajran,?????,Daykundi,???????,22
13578,Yale POP_MASTER,SHR-087,NA,0,GOR-SHR-087,427,Dari,1,2031.19397,34.3495,64.3608,GOR,SHR,Ghok,2105,Shahrak,????,Ghor,???,21
13944,Yale POP_MASTER,MZN-071,NA,0,ZBL-MZN-071,427,Pashto,2,1334.307007,32.1816,66.46,ZBL,MZN,Rubat Joy,2403,Mizan,?????,Zabul,????,24
14495,CSO AIMS Villages (ACSOR),DWD-038,NA,0,URG-DWD-038,427,Pashto,2,1132.208984,32.773,65.48076,URG,DWD,Jangal (4),2304,Dehrawud,??????,Uruzgan,??????,23
15041,Yale POP_MASTER,SBG-045,NA,0,JWJ-SBG-045,427,Uzbek,3,407.9049072,36.5186,65.7978,JWJ,SBG,Afghan Tepa Afghaniya,2701,Shiberghan,??????,Jawzjan,??????,27
16124,Yale POP_MASTER,NWR-364,NA,0,GZN-NWR-364,642,Dari,1,2824.258057,33.9374,68.1531,GZN,NWR,Payenda,1112,Nawur,????,Ghazni,????,11
18127,Yale POP_MASTER,AJN-036,NA,0,GZN-AJN-036,427,Pashto,2,2864.694092,33.5896,67.3519,GZN,AJN,Doteka,1116,Ajrestan,???????,Ghazni,????,11
18242,CSO AIMS Villages (ACSOR),SYB-174,NA,0,WDK-SYB-174,427,Pashto,2,2605.230957,33.72411,68.60515,WDK,SYB,Seya Chob,407,Saydabad,??? ????,Wardak,????,4
19489,Yale POP_MASTER,GLN-032,NA,0,GZN-GLN-032,427,Pashto,2,2407.733887,32.8764,67.4663,GZN,GLN,Bankash Payen,1118,Gelan,?????,Ghazni,????,11
20627,Yale POP_MASTER,JWD-233,NA,0,BDG-JWD-233,427,Dari,1,1891.712036,35.1884,64.6745,BDG,JWD,Kharzar,2905,Jawand,????,Badghis,??????,29
21071,Yale POP_MASTER,SEP-129,NA,0,SRP-SEP-129,427,Dari,1,700.9821167,36.4511,66.0073,SRP,SEP,Ghajar Qadouq,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
21239,Yale POP_MASTER,SEP-137,NA,0,SRP-SEP-137,427,Uzbek,3,887.4188843,36.1464,66.1417,SRP,SEP,Haji Ashor,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
21772,Yale POP_MASTER,DLA-048,NA,0,PKK-DLA-048,427,Pashto,2,2058.644043,32.7224,68.0031,PKK,DLA,Ibrahim Khail,2518,Dila,????,Paktika,??????,25
24176,Yale POP_MASTER,SYK-039,NA,0,PKY-SYK-039,427,Pashto,2,2758.735107,33.6348,69.4968,PKY,SYK,Kashmeri,1202,Sayedkaram,??????,Paktya,?????,12
25257,Yale POP_MASTER,ALG-118,NA,0,LGM-ALG-118,427,Pashai,6,1315.994019,34.8856,70.1063,LGM,ALG,Shaikh Ator,702,Alishang,??????,Laghman,?????,7
26131,Yale POP_MASTER,DSP-064,NA,0,SMG-DSP-064,427,Dari,1,2088.437988,35.8071,67.1171,SMG,DSP,Chashma Daraz Mirka,1905,Dara-e Suf-e-Bala,??? ??? ????,Samangan,??????,19
26390,Yale POP_MASTER,HSN-027,NA,0,SMG-HSN-027,427,Pashto,2,771.6707764,36.4575,67.9127,SMG,HSN,Gagra,1902,Hazrat-e- Sultan,???? ?????,Samangan,??????,19
27281,Yale POP_MASTER,SRZ-114,NA,0,NGR-SRZ-114,427,Pashto,2,1680.582031,34.2379,69.9624,NGR,SRZ,Shogar Khail Ya Shola Khail,611,Sherzad,??????,Nangarhar,???????,6
27324,Yale POP_MASTER,KGI-153,NA,0,NGR-KGI-153,427,Pashto,2,1068.873047,34.3394,70.0379,NGR,KGI,Zangalyan,604,Khogyani,???????,Nangarhar,???????,6
27704,Yale POP_MASTER,QGI-087,NA,0,LGM-QGI-087,427,Pashto,2,626.6740723,34.5293,70.2542,LGM,QGI,Lamte,703,Qarghayi,???? ??,Laghman,?????,7
29858,Yale POP_MASTER,YGQ-051,NA,0,TKR-YGQ-051,427,Pashto,2,466.0515137,37.4709,69.6048,TKR,YGQ,Omer Khail Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
30389,Yale POP_MASTER,NUR-017,NA,0,NRS-NUR-017,427,Nuristani,7,3055.38208,35.2553,70.8376,NRS,NUR,Peash Gul,1401,Poruns,?????,Nuristan,???????,14
30621,Yale POP_MASTER,DUB-015,NA,0,NRS-DUB-015,427,Pashai,6,1980.255981,35.1078,70.27,NRS,DUB,Chandaildari,1403,Duab,?? ??,Nuristan,???????,14
30844,Yale POP_MASTER,YAK-100,NA,0,BMY-YAK-100,427,Dari,1,2293.573975,34.9538,66.578,BMY,YAK,Dahan Zoleaj,1003,Yakawlang,???????,Bamyan,??????,10
36934,Yale POP_MASTER,SKD-061,NA,0,KBL-SKD-061,427,Pashto,2,2607.581055,34.7024,68.9502,KBL,SKD,Malkhzar Wa Qala Taows Malang,103,Shakardara,??????,Kabul,????,1
37021,Yale POP_MASTER,ARO-127,NA,0,BDK-ARO-127,427,Dari,1,1123.141968,37.0718,70.2133,BDK,ARO,Shen Qarchai,1503,Argo,????,Badakhshan,??????,15
37399,Yale POP_MASTER,KEM-071,NA,0,BDK-KEM-071,427,Dari,1,1804.340942,36.661,70.1619,BDK,KEM,Khawarak,1518,Keshem,???,Badakhshan,??????,15
39158,Yale POP_MASTER,KSF-051,NA,0,PWN-KSF-051,427,Pashto,2,2243.746094,34.7669,69.4083,PWN,KSF,Pacha Khak,308,Koh-e- Safi,??? ????,Parwan,?????,3
41236,Yale POP_MASTER,WRJ-068,NA,0,TKR-WRJ-068,427,Dari,1,2918.702881,36.1502,69.9475,TKR,WRJ,Mokhawai Bala,1616,Warsaj,????,Takhar,????,16
42724,Yale POP_MASTER,DSH-068,NA,0,BGL-DSH-068,427,Dari,1,1751.665039,35.7146,69.3583,BGL,DSH,Qala Payen Shahalk Now Roz,912,Dehsalah,?? ????,Baghlan,?????,9
44058,Yale POP_MASTER,KFG-099,NA,0,BGL-KFG-099,427,Dari,1,2292.572998,36.0582,69.7431,BGL,KFG,Ower,913,Khost Wa Fereng,???? ? ????,Baghlan,?????,9
5343,Yale POP_MASTER,LKG-063,NA,0,HLM-LKG-063,426,Pashto,2,774.5413208,31.5847,64.4622,HLM,LKG,Kurondih Lashkar Bazari Sharqi Wa Gharbi,3201,Lashkargah,???????,Hilmand,?????,32
5531,Yale POP_MASTER,BGN-058,NA,0,HLM-BGN-058,426,Pashto,2,1462.526001,32.8241,64.8894,HLM,BGN,Baidak Khord,3210,Kajaki,????,Hilmand,?????,32
6651,Yale POP_MASTER,QDS-146,NA,0,BDG-QDS-146,426,Dari,1,1420.150024,34.7924,63.5078,BDG,QDS,Sayidal,2904,Qadis,?????,Badghis,??????,29
7094,Yale POP_MASTER,BMG-042,NA,0,BDG-BMG-042,426,Pashto,2,406.5455017,35.7397,63.1762,BDG,BMG,Charkh Ab,2906,Balamurghab,???? ?????,Badghis,??????,29
7124,Yale POP_MASTER,BMG-083,NA,0,BDG-BMG-083,426,Pashto,2,643.607605,35.4077,63.414,BDG,BMG,Kham Shahzada Masood Khail,2906,Balamurghab,???? ?????,Badghis,??????,29
7524,CSO AIMS Villages (ACSOR),KKZ-100,NA,0,KND-KKZ-100,528,Pashto,2,1179.406006,31.80778,65.30309,KND,KKZ,Lalak,3307,Khakrez,??????,Kandahar,??????,33
7849,Yale POP_MASTER,ZHR-062,NA,0,KND-ZHR-062,426,Pashto,2,902.616272,31.5072,65.2479,KND,ZHR,Kashta Sohbat,3303,Zheray,???,Kandahar,??????,33
9989,Yale POP_MASTER,QLT-043,NA,0,ZBL-QLT-043,426,Pashto,2,1628.186035,32.1054,66.9571,ZBL,QLT,Khala,2401,Qalat,????,Zabul,????,24
10704,Yale POP_MASTER,PSK-196,NA,0,FYB-PSK-196,426,Uzbek,3,1897.323975,35.6832,64.7995,FYB,PSK,Qeshlaq Arbab Amir Khan,2803,Pashtunkot,????? ???,Faryab,??????,28
10803,Yale POP_MASTER,QSR-118,NA,0,FYB-QSR-118,426,Dari,1,1744.258057,35.5855,64.3699,FYB,QSR,Jaw Dana,2806,Qaysar,?????,Faryab,??????,28
13746,Yale POP_MASTER,DW1-031,NA,0,FYB-DW1-031,426,Pashto,2,391.030304,36.5143,64.9083,FYB,DW1,Bolordi Afghaniya,2810,Dawlatabad,???? ????,Faryab,??????,28
14583,Yale POP_MASTER,DWD-073,NA,0,URG-DWD-073,426,Pashto,2,1050.291992,32.6084,65.4229,URG,DWD,Gari,2304,Dehrawud,??????,Uruzgan,??????,23
17369,Yale POP_MASTER,PSB-249,NA,0,GOR-PSB-249,1515,Dari,1,2650.459961,33.854,65.1751,GOR,PSB,Palangan,2107,Pasaband,??????,Ghor,???,21
17544,CSO AIMS Villages (ACSOR),QB1-408,NA,0,GZN-QB1-408,426,Dari,1,2387.856934,33.11818,67.77658,GZN,QB1,Kalan Dahi (2),1110,Qarabagh,??? ???,Ghazni,????,11
18119,Yale POP_MASTER,AJN-054,NA,0,GZN-AJN-054,426,Pashto,2,2718.333984,33.5967,67.2981,GZN,AJN,Meser Khail,1116,Ajrestan,???????,Ghazni,????,11
20106,Yale POP_MASTER,SZQ-017,NA,0,SRP-SZQ-017,426,Uzbek,3,1002.875,36.0102,66.2397,SRP,SZQ,Afghan Qala Tanzel,2004,Sozmaqala,????? ????,Sar-e-Pul,????,20
20158,Yale POP_MASTER,SGC-105,NA,0,SRP-SGC-105,426,Uzbek,3,1136.369995,35.9976,66.3495,SRP,SGC,Now Abad Ter,2007,Sancharak(sangchark),???????,Sar-e-Pul,????,20
20444,Yale POP_MASTER,PSK-050,NA,0,FYB-PSK-050,426,Uzbek,3,1205.35498,35.9421,65.0856,FYB,PSK,Bailar Sai Bala,2803,Pashtunkot,????? ???,Faryab,??????,28
20834,Yale POP_MASTER,KT2-085,NA,0,FYB-KT2-085,426,Dari,1,2380.535889,35.3674,65.1782,FYB,KT2,Shaghal Dara,2807,Kohestan,???????,Faryab,??????,28
21392,Yale POP_MASTER,CEL-121,NA,0,BLK-CEL-121,426,Dari,1,1224.113037,36.539,66.6322,BLK,CEL,Omer Qoul Bai Peash Dara,1813,Chemtal,?????,Balkh,???,18
22771,Yale POP_MASTER,BRM-165,NA,0,PKK-BRM-165,426,Pashto,2,1836.696045,32.8525,69.3546,PKK,BRM,Shakar Khail,2515,Bermel,????,Paktika,??????,25
22930,Yale POP_MASTER,SPE-047,NA,0,KST-SPE-047,426,Pashto,2,1773.781006,33.1935,69.5174,KST,SPE,Lak,2611,Spera,?????,Khost,????,26
22967,Yale POP_MASTER,TNI-059,NA,0,KST-TNI-059,426,Pashto,2,2127.342041,33.1212,69.6565,KST,TNI,Kumaki Mana,2606,Tani,???,Khost,????,26
26037,Yale POP_MASTER,BAB-063,NA,0,SRP-BAB-063,426,Dari,1,2499.261963,35.6844,67.0162,SRP,BAB,Goli Choqorak,2006,Balkhab,?????,Sar-e-Pul,????,20
27242,Yale POP_MASTER,SRZ-074,NA,0,NGR-SRZ-074,426,Pashto,2,1617.909058,34.2126,70.052,NGR,SRZ,Malik Kala (1),611,Sherzad,??????,Nangarhar,???????,6
27243,Yale POP_MASTER,SRZ-075,NA,0,NGR-SRZ-075,426,Pashto,2,1510.296021,34.2304,70.0634,NGR,SRZ,Malik Kala (2),611,Sherzad,??????,Nangarhar,???????,6
27455,Yale POP_MASTER,PAM-013,NA,0,NGR-PAM-013,426,Pashto,2,1434.734009,34.1597,70.2403,NGR,PAM,Banda Yan,612,Pachieragam,????????,Nangarhar,???????,6
28277,Yale POP_MASTER,ACN-071,NA,0,NGR-ACN-071,426,Pashto,2,954.3123169,34.1278,70.7122,NGR,ACN,Kandow,617,Achin,????,Nangarhar,???????,6
28786,Yale POP_MASTER,ALG-099,NA,0,LGM-ALG-099,426,Pashai,6,2034.542969,34.7794,69.9789,LGM,ALG,Payenda Khail,702,Alishang,??????,Laghman,?????,7
29769,Yale POP_MASTER,GAD-029,NA,0,KUN-GAD-029,426,Nuristani,7,1338.540039,35.1401,71.3168,KUN,GAD,Alangal,1312,Ghaziabad,???? ????,Kunar,??? ??,13
30231,Yale POP_MASTER,KGR-015,NA,0,TKR-KGR-015,426,Uzbek,3,673.0197754,36.9458,69.395,TKR,KGR,Dahan Qazal Sai,1614,Khwajaghar,????? ???,Takhar,????,16
36964,Yale POP_MASTER,SKD-107,NA,0,KBL-SKD-107,426,Dari,1,1950.186035,34.6109,69.1028,KBL,SKD,Zeyarat Haibate Baba Chashma,103,Shakardara,??????,Kabul,????,1
38117,Yale POP_MASTER,BK2-034,NA,0,BDK-BK2-034,426,Dari,1,1628.192993,36.9981,70.9188,BDK,BK2,Yaste Rah,1512,Baharak,?????,Badakhshan,??????,15
38381,Yale POP_MASTER,KT1-101,NA,0,BDK-KT1-101,426,Dari,1,2490.645996,37.465,70.5379,BDK,KT1,Wakhandeow,1505,Kohestan,???????,Badakhshan,??????,15
38826,Yale POP_MASTER,SYB-073,NA,0,WDK-SYB-073,426,Pashto,2,2099.236084,34.0906,68.7391,WDK,SYB,Kadar Khail,407,Saydabad,??? ????,Wardak,????,4
39393,Yale POP_MASTER,MHA-067,NA,0,LGR-MHA-067,438,Pashto,2,2179.373047,34.2876,69.2719,LGR,MHA,Hessar Tangi,503,Mohammadagha,???????,Logar,????,5
39558,Yale POP_MASTER,SR1-155,NA,0,KBL-SR1-155,426,Pashto,2,1184.139038,34.5657,69.7018,KBL,SR1,Sar Chashma,113,Surobi,?????,Kabul,????,1
41148,Yale POP_MASTER,BZK-018,NA,0,PJR-BZK-018,426,Dari,1,1894.531982,35.293,69.4941,PJR,BZK,Khanez (1),801,Bazarak,??????,Panjsher,??????,8
41150,Yale POP_MASTER,BZK-020,NA,0,PJR-BZK-020,426,Dari,1,2443.89502,35.3047,69.5234,PJR,BZK,Mala,801,Bazarak,??????,Panjsher,??????,8
41565,Yale POP_MASTER,DEG-048,NA,0,BGL-DEG-048,426,Dari,1,808.2385254,35.9084,68.4798,BGL,DEG,Changan Payen,903,Dahana-e-Ghori,???? ????,Baghlan,?????,9
41693,Yale POP_MASTER,DAA-069,NA,0,PJR-DAA-069,426,Dari,1,2758.610107,35.2142,69.7618,PJR,DAA,Qash Daraz,804,Dara,???,Panjsher,??????,8
41735,Yale POP_MASTER,KEJ-033,NA,0,PJR-KEJ-033,426,Dari,1,2309.129883,35.4807,69.8019,PJR,KEJ,Dasht Raywat Chak Chashma,805,Khenj (Hes-e- Awal),( ??? (??? ???,Panjsher,??????,8
44143,Yale POP_MASTER,BIJ-097,NA,0,BGL-BIJ-097,426,Pashto,2,496.6499939,36.3027,68.7843,BGL,BIJ,Haji Abdulrahim,902,Baghlan-e-Jadid,????? ????,Baghlan,?????,9
44422,Yale POP_MASTER,TG2-122,NA,0,KAP-TG2-122,426,Pashto,2,1306.218018,34.8134,69.6633,KAP,TG2,Shahi Khail,205,Tagab,????,Kapisa,??????,2
1872,Yale POP_MASTER,BLB-109,NA,0,FAR-BLB-109,425,Pashto,2,776.1096191,32.5903,62.5527,FAR,BLB,Momen Abad,3103,Balabuluk,???? ????,Farah,????,31
4317,CSO AIMS Villages (ACSOR),KSD-013,NA,0,FAR-KSD-013,1702,Pashto,2,914.5825195,32.88926,61.91815,FAR,KSD,Dakhola,3104,Khak-e-Safed,??? ????,Farah,????,31
5181,Yale POP_MASTER,NYB-055,NA,0,HLM-NYB-055,425,Pashto,2,749.5042725,31.4236,64.3142,HLM,NYB,Abdul Hakim Wa Gul Aqa,3204,Nawa-e-Barakzaiy,???? ????????,Hilmand,?????,32
5381,Yale POP_MASTER,KJK-074,NA,0,HLM-KJK-074,425,Pashto,2,992.9976807,32.2732,64.9553,HLM,KJK,Dongiyan,3210,Kajaki,????,Hilmand,?????,32
6667,Yale POP_MASTER,QDS-137,NA,0,BDG-QDS-137,425,Dari,1,1258.071045,34.8246,63.41,BDG,QDS,Qour Ban Ha,2904,Qadis,?????,Badghis,??????,29
10382,Yale POP_MASTER,CBK-072,NA,0,BLK-CBK-072,425,Pashto,2,326.1426086,36.8064,66.7011,BLK,CBK,Nowarid Qoura Che Suliman Khail,1812,Charbulak,??? ????,Balkh,???,18
10934,Yale POP_MASTER,KRN-055,NA,0,DYK-KRN-055,425,Pashto,2,1397.77002,33.2766,65.7311,DYK,KRN,Landay Baidak,2208,Kajran,?????,Daykundi,???????,22
14218,Yale POP_MASTER,KUZ-020,NA,0,URG-KUZ-020,425,Pashto,2,1907.759033,32.8811,66.4089,URG,KUZ,Chaman Sar Gul Khar,2305,Khasuruzgan,??? ??????,Uruzgan,??????,23
14812,Yale POP_MASTER,COA-098,NA,0,URG-COA-098,425,Pashto,2,2314.64502,33.1382,66.3679,URG,COA,Shakha Toot,2302,Chora,????,Uruzgan,??????,23
18010,Yale POP_MASTER,DLY-073,NA,0,GOR-DLY-073,425,Dari,1,2575.474121,34.4775,65.5848,GOR,DLY,Kandow Hulya,2104,Dawlatyar,???? ???,Ghor,???,21
18788,Yale POP_MASTER,GIO-011,NA,0,GZN-GIO-011,425,Pashto,2,2087.297119,33.1189,68.3579,GZN,GIO,Ahangaran,1111,Giro,????,Ghazni,????,11
19724,Yale POP_MASTER,OMN-045,NA,0,PKK-OMN-045,425,Pashto,2,2598.396973,32.8512,68.8513,PKK,OMN,Qarya Mansor,2507,Omna,?????,Paktika,??????,25
20305,Yale POP_MASTER,DW2-044,NA,0,BLK-DW2-044,425,Uzbek,3,311.269104,36.9753,66.7964,BLK,DW2,Naqelin Char Bagh Sayedan,1804,Dawlatabad,???? ????,Balkh,???,18
21138,Yale POP_MASTER,SLG-042,NA,0,BLK-SLG-042,425,Pashto,2,516.6876831,36.4959,66.9133,BLK,SLG,Gadge,1814,Sholgareh,??????,Balkh,???,18
22753,Yale POP_MASTER,BRM-070,NA,0,PKK-BRM-070,425,Pashto,2,2227.365967,32.7867,69.3556,PKK,BRM,Kabir Khail,2515,Bermel,????,Paktika,??????,25
22944,Yale POP_MASTER,SPE-064,NA,0,KST-SPE-064,425,Pashto,2,2194.018066,33.1365,69.4718,KST,SPE,Tary,2611,Spera,?????,Khost,????,26
23502,Yale POP_MASTER,TNI-110,NA,0,KST-TNI-110,425,Pashto,2,1226.70105,33.2885,69.8645,KST,TNI,Soni Kalay,2606,Tani,???,Khost,????,26
24101,Yale POP_MASTER,SYK-059,NA,0,PKY-SYK-059,425,Pashto,2,2773.474121,33.8404,69.4874,PKY,SYK,Shen Tangi Kalay,1202,Sayedkaram,??????,Paktya,?????,12
24655,Yale POP_MASTER,AZA-062,NA,0,LGR-AZA-062,425,Pashto,2,2880.774902,34.0537,69.7055,LGR,AZA,Spain Jamaht,507,Azra,????,Logar,????,5
27160,Yale POP_MASTER,HEK-119,NA,0,NGR-HEK-119,425,Pashto,2,1538.949951,34.2875,69.7949,NGR,HEK,Wood Hesar,610,Hesarak,?????,Nangarhar,???????,6
27926,Yale POP_MASTER,KMA-058,NA,0,NGR-KMA-058,425,Pashto,2,532.1708984,34.4412,70.6082,NGR,KMA,Meya Khail,607,Kama,????,Nangarhar,???????,6
28686,Yale POP_MASTER,MTM-160,NA,0,LGM-MTM-160,425,Pashto,2,720.7476807,34.6278,70.2162,LGM,MTM,Qala Malik,701,Mehtarlam,???? ???,Laghman,?????,7
29132,Yale POP_MASTER,CDA-025,NA,0,KUN-CDA-025,425,Pashto,2,1705.766968,34.931,70.6968,KUN,CDA,Bulak Degul,1313,Chapadara,??? ???,Kunar,??? ??,13
31452,Yale POP_MASTER,KDZ-161,NA,0,KDZ-KDZ-161,425,Pashto,2,386.1821899,36.7466,68.8643,KDZ,KDZ,Seya Wa Laghmani,1701,Kunduz,????,Kunduz,????,17
32825,Yale POP_MASTER,BMY-088,NA,0,BMY-BMY-088,425,Dari,1,2510.699951,34.8068,67.8483,BMY,BMY,Kakarak,1001,Bamyan,??????,Bamyan,??????,10
32925,Yale POP_MASTER,YGQ-048,NA,0,TKR-YGQ-048,425,Uzbek,3,455.8969116,37.437,69.5982,TKR,YGQ,Now Abad Qeshlaq Sayed Hai,1611,Yangi Qala,???? ????,Takhar,????,16
37750,Yale POP_MASTER,BNG-015,NA,0,TKR-BNG-015,425,Uzbek,3,674.1959229,36.6972,69.2699,TKR,BNG,Borka Khourd,1604,Bangi,????,Takhar,????,16
38070,Yale POP_MASTER,WAD-046,NA,0,BDK-WAD-046,425,Dari,1,1667.51001,36.925,71.0595,BDK,WAD,Sang Kabod,1522,Warduj,?????,Badakhshan,??????,15
38533,Yale POP_MASTER,MSR-082,NA,0,WDK-MSR-082,425,Pashto,2,2307.823975,34.4078,68.7976,WDK,MSR,Tor Khail Kharote,401,Maydanshahr,????? ???,Wardak,????,4
39035,CSO AIMS Villages (ACSOR),SWI-019,NA,0,PWN-SWI-019,425,Pashto,2,1924.371948,35.0638,68.94576,PWN,SWI,Rewa Dara Namak Ab,303,Shinwari,???????,Parwan,?????,3
39157,Yale POP_MASTER,KSF-050,NA,0,PWN-KSF-050,425,Pashto,2,1945.514038,34.8217,69.4617,PWN,KSF,Noorudain Seya Sang,308,Koh-e- Safi,??? ????,Parwan,?????,3
41755,Yale POP_MASTER,KEJ-060,NA,0,PJR-KEJ-060,425,Dari,1,2174.736084,35.3915,69.6898,PJR,KEJ,Peshghor Kachaowrak,805,Khenj (Hes-e- Awal),( ??? (??? ???,Panjsher,??????,8
43672,Yale POP_MASTER,LSL-390,NA,0,GOR-LSL-390,425,Dari,1,2950,34.4871,66.1672,GOR,LSL,Sanbarak,2108,Lal Wa Sarjangal,??? ? ??????,Ghor,???,21
2414,Yale POP_MASTER,NYB-136,NA,0,HLM-NYB-136,424,Pashto,2,740.112915,31.3022,64.2251,HLM,NYB,Sayyid Aqa Noor Wa Qazi Khail,3204,Nawa-e-Barakzaiy,???? ????????,Hilmand,?????,32
5411,Yale POP_MASTER,KJK-117,NA,0,HLM-KJK-117,424,Pashto,2,1039.88501,32.3572,64.9889,HLM,KJK,Karaiz Shahar,3210,Kajaki,????,Hilmand,?????,32
7236,Yale POP_MASTER,GHH-075,NA,0,BDG-GHH-075,424,Dari,1,1151.348999,35.5572,63.8696,BDG,GHH,Qabchaq Eidi Gul,2907,Ghormach,??????,Badghis,??????,29
10360,Yale POP_MASTER,CBK-046,NA,0,BLK-CBK-046,424,Pashto,2,326.0900879,36.7903,66.687,BLK,CBK,Markaz Wolluswali,1812,Charbulak,??? ????,Balkh,???,18
16426,Yale POP_MASTER,RSD-091,NA,0,GZN-RSD-091,775,Dari,1,2727.053955,33.6179,68.0653,GZN,RSD,Now Dahi,1108,Rashidan,??????,Ghazni,????,11
18278,Yale POP_MASTER,ZNK-042,NA,0,GZN-ZNK-042,424,Pashto,2,2473.77002,33.6566,68.5861,GZN,ZNK,Zarak,1107,Zanakhan,??? ???,Ghazni,????,11
19645,Yale POP_MASTER,SRA-101,NA,0,PKK-SRA-101,424,Pashto,2,2444.938965,33.1461,68.5816,PKK,SRA,Qaisar Kala,2501,Sharan,???,Paktika,??????,25
20316,Yale POP_MASTER,DW2-082,NA,0,BLK-DW2-082,424,Dari,1,315.5176086,36.9372,66.7588,BLK,DW2,Wali Abad,1804,Dawlatabad,???? ????,Balkh,???,18
21247,Yale POP_MASTER,SEP-154,NA,0,SRP-SEP-154,424,Dari,1,960.7147217,36.3318,66.2689,SRP,SEP,Khamab,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
22154,Yale POP_MASTER,DLA-114,NA,0,PKK-DLA-114,424,Pashto,2,2229.269043,32.3784,68.2595,PKK,DLA,Zamak,2518,Dila,????,Paktika,??????,25
